player_id,player_name,stint_id,start_date,end_date,leaderboard_dates,calendar_days,best_rank
76681,Julius Erving,34,1984-03-19,1984-03-27,8,9,9
1450,Kevin McHale,4,1985-12-18,1985-12-26,8,9,10
297,Alonzo Mourning,26,1998-03-27,1998-04-04,8,9,10
947,Allen Iverson,14,2000-12-16,2000-12-23,8,9,9
200746,LaMarcus Aldridge,16,2012-04-20,2012-04-28,8,9,10
203081,Damian Lillard,30,2023-12-18,2023-12-26,8,9,8
1630178,Tyrese Maxey,4,2025-12-20,2025-12-28,8,9,8
203076,Anthony Davis,27,2025-12-21,2025-12-29,8,9,7
78450,Bill Walton,4,1977-04-03,1977-04-10,7,9,9
76804,George Gervin,10,1977-12-07,1977-12-14,7,9,7
1453,Walter Davis,11,1979-04-22,1979-04-29,6,9,10
134,Kevin Johnson,18,1996-04-17,1996-04-25,6,9,9
121,Patrick Ewing,16,1996-06-05,1996-06-12,4,9,10
1453,Walter Davis,4,1978-03-23,1978-03-30,8,8,9
76673,Alex English,17,1985-03-02,1985-03-09,8,8,10
134,Kevin Johnson,5,1992-02-22,1992-02-29,8,8,10
304,John Stockton,22,1996-03-05,1996-03-12,8,8,9
121,Patrick Ewing,19,1996-11-16,1996-11-23,8,8,10
1713,Vince Carter,2,1999-04-08,1999-04-15,8,8,8
1713,Vince Carter,4,1999-12-07,1999-12-14,8,8,8
1503,Tracy McGrady,1,2000-12-25,2001-01-01,8,8,9
1884,Baron Davis,1,2004-04-04,2004-04-11,8,8,10
2547,Chris Bosh,1,2007-04-04,2007-04-11,8,8,10
200750,Brandon Roy,3,2009-01-04,2009-01-11,8,8,10
201933,Blake Griffin,2,2011-03-01,2011-03-08,8,8,6
200746,LaMarcus Aldridge,21,2014-01-30,2014-02-06,8,8,10
202326,DeMarcus Cousins,7,2015-02-25,2015-03-04,8,8,10
200746,LaMarcus Aldridge,29,2015-03-16,2015-03-23,8,8,10
202710,Jimmy Butler III,18,2022-12-08,2022-12-15,8,8,9
1629627,Zion Williamson,6,2023-02-25,2023-03-04,8,8,10
202695,Kawhi Leonard,15,2025-01-04,2025-01-11,8,8,10
1627734,Domantas Sabonis,5,2025-01-21,2025-01-28,8,8,10
1628973,Jalen Brunson,10,2025-02-03,2025-02-10,8,8,9
1628973,Jalen Brunson,14,2025-04-21,2025-04-28,8,8,9
202695,Kawhi Leonard,18,2025-12-30,2026-01-06,8,8,8
77876,Kevin Porter,1,1976-10-21,1976-10-28,7,8,1
600014,Artis Gilmore,7,1979-10-23,1979-10-30,7,8,9
78418,Jay Vincent,2,1982-03-08,1982-03-14,7,8,9
77626,Sidney Moncrief,9,1982-12-11,1982-12-18,7,8,10
78549,Gus Williams,12,1983-11-09,1983-11-16,7,8,8
187,Terry Cummings,5,1984-12-22,1984-12-29,7,8,9
77449,Moses Malone,15,1987-03-24,1987-03-31,7,8,10
2548,Dwyane Wade,1,2003-12-21,2003-12-28,7,8,7
1717,Dirk Nowitzki,18,2012-12-23,2012-12-30,7,8,9
202710,Jimmy Butler III,19,2022-12-17,2022-12-23,7,8,9
202695,Kawhi Leonard,10,2023-04-01,2023-04-08,7,8,10
76504,Adrian Dantley,9,1977-12-27,1978-01-03,6,8,9
2200,Pau Gasol,7,2009-04-13,2009-04-20,6,8,10
1630162,Anthony Edwards,8,2025-04-13,2025-04-20,6,8,10
304,John Stockton,11,1992-12-28,1993-01-03,5,8,9
185,Chris Webber,11,1998-04-18,1998-04-25,5,8,10
600014,Artis Gilmore,13,1982-01-28,1982-02-04,4,8,10
76673,Alex English,15,1985-02-06,1985-02-13,4,8,10
76726,Sleepy Floyd,3,1987-02-05,1987-02-12,4,8,10
84,Latrell Sprewell,2,1994-02-09,1994-02-16,4,8,8
201565,Derrick Rose,12,2014-02-11,2014-02-18,4,8,10
202710,Jimmy Butler III,6,2017-02-15,2017-02-16,2,8,10
76598,John Drew,2,1976-10-26,1976-11-01,7,7,3
600014,Artis Gilmore,2,1977-10-18,1977-10-24,7,7,3
77290,Billy Knight,3,1977-11-26,1977-12-02,7,7,7
600014,Artis Gilmore,6,1979-10-13,1979-10-19,7,7,8
77142,Magic Johnson,1,1979-11-11,1979-11-17,7,7,7
78500,Paul Westphal,15,1979-12-01,1979-12-07,7,7,9
1122,Dominique Wilkins,22,1994-03-06,1994-03-12,7,7,9
1122,Dominique Wilkins,24,1994-11-04,1994-11-10,7,7,9
358,Anfernee Hardaway,4,1995-01-04,1995-01-10,7,7,9
17,Clyde Drexler,22,1995-01-17,1995-01-23,7,7,10
304,John Stockton,19,1995-11-15,1995-11-21,7,7,10
121,Patrick Ewing,18,1996-11-07,1996-11-13,7,7,9
947,Allen Iverson,2,1997-11-28,1997-12-04,7,7,9
896,Tim Hardaway,7,1999-02-17,1999-02-23,7,7,8
1882,Elton Brand,6,2000-12-09,2000-12-15,7,7,9
252,Karl Malone,5,2002-01-05,2002-01-11,7,7,10
1717,Dirk Nowitzki,7,2002-02-24,2002-03-02,7,7,9
1718,Paul Pierce,11,2002-12-04,2002-12-10,7,7,10
467,Jason Kidd,11,2003-10-31,2003-11-06,7,7,9
979,Jermaine O'Neal,5,2004-01-03,2004-01-09,7,7,9
1905,Andrei Kirilenko,7,2004-11-03,2004-11-09,7,7,9
406,Shaquille O'Neal,8,2005-11-02,2005-11-08,7,7,10
1718,Paul Pierce,17,2005-11-09,2005-11-15,7,7,10
2200,Pau Gasol,1,2006-03-26,2006-04-01,7,7,10
1497,Chauncey Billups,6,2006-04-09,2006-04-15,7,7,10
2546,Carmelo Anthony,2,2007-10-31,2007-11-06,7,7,9
2546,Carmelo Anthony,3,2007-11-09,2007-11-15,7,7,9
200750,Brandon Roy,5,2009-01-26,2009-02-01,7,7,9
977,Kobe Bryant,5,2011-12-25,2011-12-31,7,7,9
201565,Derrick Rose,8,2013-12-27,2014-01-02,7,7,9
202326,DeMarcus Cousins,5,2015-01-21,2015-01-27,7,7,10
201933,Blake Griffin,14,2015-03-29,2015-04-04,7,7,9
1626157,Karl-Anthony Towns,8,2019-01-09,2019-01-15,7,7,8
202331,Paul George,13,2019-02-26,2019-03-04,7,7,10
201939,Stephen Curry,18,2021-01-20,2021-01-26,7,7,10
203076,Anthony Davis,12,2022-01-12,2022-01-18,7,7,10
1630162,Anthony Edwards,14,2025-12-08,2025-12-14,7,7,10
76598,John Drew,3,1976-11-06,1976-11-12,6,7,4
77498,Bob McAdoo,4,1977-01-30,1977-02-05,6,7,7
76804,George Gervin,3,1977-02-01,1977-02-06,6,7,8
78500,Paul Westphal,11,1978-10-13,1978-10-19,6,7,9
76736,Phil Ford,4,1981-10-30,1981-11-05,6,7,10
76681,Julius Erving,28,1984-01-10,1984-01-15,6,7,9
77449,Moses Malone,7,1985-10-26,1985-11-01,6,7,6
904,Chris Mullin,5,1991-12-18,1991-12-23,6,7,9
252,Karl Malone,6,2002-01-14,2002-01-19,6,7,9
1890,Shawn Marion,8,2003-12-19,2003-12-25,6,7,9
2397,Yao Ming,6,2008-12-22,2008-12-28,6,7,9
200746,LaMarcus Aldridge,6,2011-03-30,2011-04-05,6,7,10
203076,Anthony Davis,16,2022-04-26,2022-05-02,6,7,10
77246,Larry Kenon,1,1976-12-26,1977-01-01,5,7,7
1450,Kevin McHale,12,1988-12-27,1989-01-02,5,7,10
185,Chris Webber,1,1996-12-28,1997-01-03,5,7,10
2216,Zach Randolph,1,2011-04-09,2011-04-13,5,7,9
1629627,Zion Williamson,7,2023-04-09,2023-04-15,5,7,10
76681,Julius Erving,15,1978-04-09,1978-04-14,4,7,10
77876,Kevin Porter,4,1979-04-08,1979-04-13,4,7,10
77876,Kevin Porter,6,1979-05-01,1979-05-06,4,7,10
1122,Dominique Wilkins,17,1992-04-19,1992-04-25,4,7,9
101114,Deron Williams,2,2009-02-11,2009-02-17,3,7,10
76054,Nate Archibald,7,1977-02-20,1977-02-25,6,6,10
76504,Adrian Dantley,3,1977-03-11,1977-03-16,6,6,7
600014,Artis Gilmore,3,1977-10-26,1977-10-31,6,6,10
77097,Dan Issel,9,1980-01-19,1980-01-24,6,6,10
78041,Jeff Ruland,1,1983-03-30,1983-04-04,6,6,10
78055,Ralph Sampson,2,1984-01-06,1984-01-11,6,6,10
76681,Julius Erving,32,1984-03-03,1984-03-08,6,6,9
76016,Mark Aguirre,5,1984-10-27,1984-11-01,6,6,9
76003,Kareem Abdul-Jabbar,9,1984-11-15,1984-11-20,6,6,10
165,Hakeem Olajuwon,1,1985-01-19,1985-01-24,6,6,10
77376,Lafayette Lever,5,1988-05-16,1988-05-21,6,6,10
393,Rod Strickland,2,1995-01-11,1995-01-16,6,6,9
17,Clyde Drexler,25,1995-02-18,1995-02-23,6,6,10
358,Anfernee Hardaway,7,1995-03-02,1995-03-07,6,6,10
297,Alonzo Mourning,21,1995-11-04,1995-11-09,6,6,8
77142,Magic Johnson,14,1996-04-26,1996-05-01,6,6,9
134,Kevin Johnson,19,1996-04-27,1996-05-02,6,6,10
185,Chris Webber,2,1997-01-07,1997-01-12,6,6,10
431,Shawn Kemp,12,1997-01-19,1997-01-24,6,6,10
297,Alonzo Mourning,30,1999-02-05,1999-02-10,6,6,10
1882,Elton Brand,4,2000-11-28,2000-12-03,6,6,10
1882,Elton Brand,9,2001-01-24,2001-01-29,6,6,8
1503,Tracy McGrady,3,2001-01-27,2001-02-01,6,6,9
56,Gary Payton,10,2002-01-31,2002-02-05,6,6,9
467,Jason Kidd,7,2003-01-30,2003-02-04,6,6,10
979,Jermaine O'Neal,8,2004-02-22,2004-02-27,6,6,10
979,Jermaine O'Neal,17,2005-02-07,2005-02-12,6,6,10
1495,Tim Duncan,4,2006-03-11,2006-03-16,6,6,10
101114,Deron Williams,3,2009-02-20,2009-02-25,6,6,10
2200,Pau Gasol,11,2009-12-26,2009-12-31,6,6,10
2200,Pau Gasol,15,2010-02-26,2010-03-03,6,6,10
200746,LaMarcus Aldridge,4,2011-03-05,2011-03-10,6,6,9
200746,LaMarcus Aldridge,14,2012-03-09,2012-03-14,6,6,9
201565,Derrick Rose,9,2014-01-04,2014-01-09,6,6,10
202331,Paul George,10,2016-11-01,2016-11-06,6,6,10
203081,Damian Lillard,12,2019-01-16,2019-01-21,6,6,10
203081,Damian Lillard,15,2019-04-15,2019-04-20,6,6,10
201939,Stephen Curry,11,2019-10-24,2019-10-29,6,6,9
203081,Damian Lillard,19,2019-11-30,2019-12-05,6,6,10
2544,LeBron James,13,2024-03-16,2024-03-21,6,6,9
2544,LeBron James,14,2024-03-23,2024-03-28,6,6,9
1628973,Jalen Brunson,7,2024-12-28,2025-01-02,6,6,10
1628973,Jalen Brunson,8,2025-01-15,2025-01-20,6,6,10
1628973,Jalen Brunson,15,2025-05-01,2025-05-06,6,6,10
76500,Bob Dandridge,1,1976-10-24,1976-10-29,5,6,8
76054,Nate Archibald,2,1976-11-05,1976-11-10,5,6,7
78326,David Thompson,4,1976-12-29,1977-01-03,5,6,7
1453,Walter Davis,7,1978-11-02,1978-11-07,5,6,9
77449,Moses Malone,3,1980-03-22,1980-03-27,5,6,9
78318,Isiah Thomas,1,1981-11-12,1981-11-17,5,6,9
77626,Sidney Moncrief,2,1981-12-13,1981-12-18,5,6,9
78318,Isiah Thomas,11,1984-04-11,1984-04-15,5,6,10
77626,Sidney Moncrief,12,1984-04-18,1984-04-22,5,6,10
76673,Alex English,16,1985-02-16,1985-02-20,5,6,9
77626,Sidney Moncrief,25,1985-12-06,1985-12-11,5,6,10
121,Patrick Ewing,2,1989-11-16,1989-11-21,5,6,10
134,Kevin Johnson,10,1992-11-21,1992-11-25,5,6,9
210,Terrell Brandon,3,1996-12-22,1996-12-27,5,6,9
979,Jermaine O'Neal,11,2004-05-12,2004-05-16,5,6,9
201565,Derrick Rose,4,2010-12-21,2010-12-26,5,6,10
201565,Derrick Rose,7,2013-12-20,2013-12-25,5,6,10
202710,Jimmy Butler III,26,2023-11-30,2023-12-05,5,6,10
76979,Elvin Hayes,2,1976-12-23,1976-12-28,4,6,7
78450,Bill Walton,6,1977-04-20,1977-04-24,4,6,8
78549,Gus Williams,9,1983-04-20,1983-04-24,4,6,10
904,Chris Mullin,6,1991-12-27,1991-12-30,4,6,9
77376,Lafayette Lever,3,1988-04-23,1988-04-28,3,6,10
121,Patrick Ewing,14,1996-04-21,1996-04-26,3,6,9
121,Patrick Ewing,6,1990-02-07,1990-02-08,2,6,10
1717,Dirk Nowitzki,5,2002-02-06,2002-02-07,2,6,10
1890,Shawn Marion,3,2003-02-05,2003-02-06,2,6,10
1718,Paul Pierce,20,2006-02-15,2006-02-16,2,6,10
2547,Chris Bosh,5,2008-02-13,2008-02-14,2,6,10
76681,Julius Erving,21,1979-03-20,1979-03-24,5,5,9
76673,Alex English,3,1982-01-23,1982-01-27,5,5,10
77626,Sidney Moncrief,5,1982-03-03,1982-03-07,5,5,9
78318,Isiah Thomas,5,1984-02-14,1984-02-18,5,5,10
78318,Isiah Thomas,9,1984-03-29,1984-04-02,5,5,9
77626,Sidney Moncrief,17,1984-11-03,1984-11-07,5,5,10
1450,Kevin McHale,6,1986-03-16,1986-03-20,5,5,10
904,Chris Mullin,1,1989-11-09,1989-11-13,5,5,10
134,Kevin Johnson,7,1992-03-17,1992-03-21,5,5,9
358,Anfernee Hardaway,3,1994-12-16,1994-12-20,5,5,10
255,Grant Hill,3,1995-11-10,1995-11-14,5,5,8
937,Scottie Pippen,14,1996-02-18,1996-02-22,5,5,10
358,Anfernee Hardaway,11,1997-01-02,1997-01-06,5,5,9
121,Patrick Ewing,28,1997-03-07,1997-03-11,5,5,9
708,Kevin Garnett,1,1999-03-12,1999-03-16,5,5,10
708,Kevin Garnett,2,1999-04-03,1999-04-07,5,5,9
764,David Robinson,7,2000-03-14,2000-03-18,5,5,10
947,Allen Iverson,11,2000-11-07,2000-11-11,5,5,10
1718,Paul Pierce,5,2002-01-21,2002-01-25,5,5,9
252,Karl Malone,7,2002-01-23,2002-01-27,5,5,8
893,Michael Jordan,9,2002-03-03,2002-03-07,5,5,9
467,Jason Kidd,4,2002-11-29,2002-12-03,5,5,7
252,Karl Malone,11,2003-02-15,2003-02-19,5,5,10
252,Karl Malone,12,2003-02-21,2003-02-25,5,5,10
406,Shaquille O'Neal,10,2005-11-27,2005-12-01,5,5,9
2240,Gilbert Arenas,1,2006-02-10,2006-02-14,5,5,10
1503,Tracy McGrady,13,2007-03-18,2007-03-22,5,5,9
2397,Yao Ming,9,2009-01-21,2009-01-25,5,5,10
101114,Deron Williams,6,2009-03-24,2009-03-28,5,5,10
2546,Carmelo Anthony,6,2010-01-06,2010-01-10,5,5,10
202326,DeMarcus Cousins,13,2015-11-30,2015-12-04,5,5,9
202326,DeMarcus Cousins,15,2016-01-23,2016-01-27,5,5,9
202331,Paul George,9,2016-10-26,2016-10-30,5,5,9
101108,Chris Paul,17,2017-12-07,2017-12-11,5,5,9
203954,Joel Embiid,17,2021-02-03,2021-02-07,5,5,10
201939,Stephen Curry,24,2023-01-03,2023-01-07,5,5,10
202695,Kawhi Leonard,8,2023-01-12,2023-01-16,5,5,10
203076,Anthony Davis,21,2023-03-05,2023-03-09,5,5,7
202695,Kawhi Leonard,12,2023-10-25,2023-10-29,5,5,6
1628973,Jalen Brunson,1,2024-03-16,2024-03-20,5,5,9
1628973,Jalen Brunson,3,2024-03-29,2024-04-02,5,5,9
1628378,Donovan Mitchell,6,2024-11-15,2024-11-19,5,5,9
202710,Jimmy Butler III,31,2024-11-21,2024-11-25,5,5,10
1630178,Tyrese Maxey,2,2025-11-19,2025-11-23,5,5,10
76970,John Havlicek,1,1976-10-21,1976-10-24,4,5,4
76272,Fred Brown,3,1976-12-30,1977-01-03,4,5,9
600006,Earl Monroe,6,1977-01-16,1977-01-20,4,5,9
76681,Julius Erving,10,1977-03-31,1977-04-03,4,5,7
76462,Dave Cowens,2,1978-01-29,1978-02-02,4,5,9
600005,Bob Lanier,5,1979-03-04,1979-03-08,4,5,10
1453,Walter Davis,13,1979-10-28,1979-11-01,4,5,9
76673,Alex English,8,1983-11-04,1983-11-08,4,5,10
187,Terry Cummings,4,1983-11-17,1983-11-20,4,5,8
76673,Alex English,13,1984-12-30,1985-01-03,4,5,9
76003,Kareem Abdul-Jabbar,14,1985-10-26,1985-10-30,4,5,9
76003,Kareem Abdul-Jabbar,18,1986-05-08,1986-05-11,4,5,10
304,John Stockton,9,1992-12-03,1992-12-06,4,5,10
921,Brad Daugherty,7,1992-12-23,1992-12-27,4,5,10
978,Peja Stojakovic,3,2003-12-29,2004-01-02,4,5,9
2430,Carlos Boozer,2,2007-12-23,2007-12-27,4,5,10
1882,Elton Brand,23,2008-04-05,2008-04-09,4,5,10
202681,Kyrie Irving,14,2020-08-14,2020-08-18,4,5,10
1628973,Jalen Brunson,6,2024-12-20,2024-12-23,4,5,9
1453,Walter Davis,10,1979-04-15,1979-04-18,3,5,10
1628369,Jayson Tatum,5,2022-06-05,2022-06-08,2,5,10
76681,Julius Erving,29,1984-01-26,1984-01-26,1,5,10
600006,Earl Monroe,1,1976-10-30,1976-11-02,4,4,8
76054,Nate Archibald,3,1976-11-17,1976-11-20,4,4,8
600013,Rick Barry,3,1976-11-30,1976-12-03,4,4,7
600006,Earl Monroe,5,1977-01-04,1977-01-07,4,4,8
76681,Julius Erving,5,1977-01-08,1977-01-11,4,4,6
77498,Bob McAdoo,3,1977-01-25,1977-01-28,4,4,7
76054,Nate Archibald,9,1977-03-04,1977-03-07,4,4,9
76011,Alvan Adams,2,1977-10-18,1977-10-21,4,4,4
78500,Paul Westphal,5,1978-01-10,1978-01-13,4,4,10
78500,Paul Westphal,7,1978-03-01,1978-03-04,4,4,10
78500,Paul Westphal,9,1978-03-31,1978-04-03,4,4,10
77487,Cedric Maxwell,1,1979-01-20,1979-01-23,4,4,6
77487,Cedric Maxwell,5,1979-10-24,1979-10-27,4,4,10
1453,Walter Davis,17,1980-01-15,1980-01-18,4,4,10
77160,Marques Johnson,5,1980-10-10,1980-10-13,4,4,10
78500,Paul Westphal,18,1980-11-22,1980-11-25,4,4,10
76753,World Free,3,1981-11-17,1981-11-20,4,4,9
78369,Kelly Tripucka,7,1982-03-26,1982-03-29,4,4,10
76003,Kareem Abdul-Jabbar,2,1982-12-19,1982-12-22,4,4,9
78404,Kiki Vandeweghe,1,1983-03-16,1983-03-19,4,4,10
187,Terry Cummings,6,1985-01-04,1985-01-07,4,4,10
77626,Sidney Moncrief,23,1985-04-24,1985-04-27,4,4,10
77449,Moses Malone,10,1985-11-29,1985-12-02,4,4,10
252,Karl Malone,2,1987-11-20,1987-11-23,4,4,9
77376,Lafayette Lever,1,1987-11-24,1987-11-27,4,4,9
1450,Kevin McHale,9,1988-04-19,1988-04-22,4,4,9
1449,Larry Bird,10,1990-03-16,1990-03-19,4,4,10
921,Brad Daugherty,1,1991-12-14,1991-12-17,4,4,9
304,John Stockton,12,1993-02-11,1993-02-14,4,4,10
913,Larry Johnson,5,1993-03-19,1993-03-22,4,4,10
304,John Stockton,13,1993-11-26,1993-11-29,4,4,10
84,Latrell Sprewell,1,1994-01-31,1994-02-03,4,4,8
934,Derrick Coleman,5,1994-02-05,1994-02-08,4,4,9
934,Derrick Coleman,7,1994-02-19,1994-02-22,4,4,9
358,Anfernee Hardaway,1,1994-12-03,1994-12-06,4,4,9
134,Kevin Johnson,17,1994-12-12,1994-12-15,4,4,10
297,Alonzo Mourning,16,1995-03-22,1995-03-25,4,4,10
304,John Stockton,16,1995-05-09,1995-05-12,4,4,10
304,John Stockton,20,1995-11-24,1995-11-27,4,4,10
121,Patrick Ewing,17,1996-11-01,1996-11-04,4,4,8
782,Mitch Richmond,2,1997-03-05,1997-03-08,4,4,9
947,Allen Iverson,4,1997-12-15,1997-12-18,4,4,9
947,Allen Iverson,5,1998-03-18,1998-03-21,4,4,10
896,Tim Hardaway,6,1999-02-11,1999-02-14,4,4,10
121,Patrick Ewing,32,1999-02-24,1999-02-27,4,4,10
185,Chris Webber,13,1999-12-17,1999-12-20,4,4,10
947,Allen Iverson,8,2000-03-10,2000-03-13,4,4,10
255,Grant Hill,7,2001-01-02,2001-01-05,4,4,10
1890,Shawn Marion,1,2001-03-07,2001-03-10,4,4,10
56,Gary Payton,13,2002-04-23,2002-04-26,4,4,10
1718,Paul Pierce,10,2002-11-27,2002-11-30,4,4,9
467,Jason Kidd,5,2002-12-11,2002-12-14,4,4,10
467,Jason Kidd,8,2003-02-12,2003-02-15,4,4,9
252,Karl Malone,14,2003-10-28,2003-10-31,4,4,6
1905,Andrei Kirilenko,4,2004-04-23,2004-04-26,4,4,10
947,Allen Iverson,20,2004-11-26,2004-11-29,4,4,10
1718,Paul Pierce,21,2006-03-03,2006-03-06,4,4,9
1497,Chauncey Billups,3,2006-03-07,2006-03-10,4,4,10
2240,Gilbert Arenas,4,2007-02-07,2007-02-10,4,4,9
2547,Chris Bosh,3,2008-01-19,2008-01-22,4,4,10
2547,Chris Bosh,6,2008-02-20,2008-02-23,4,4,10
201565,Derrick Rose,1,2010-11-22,2010-11-25,4,4,10
201565,Derrick Rose,2,2010-11-27,2010-11-30,4,4,10
201567,Kevin Love,2,2011-03-09,2011-03-12,4,4,9
200746,LaMarcus Aldridge,9,2011-04-23,2011-04-26,4,4,10
201566,Russell Westbrook,1,2012-03-31,2012-04-03,4,4,10
200746,LaMarcus Aldridge,17,2012-05-14,2012-05-17,4,4,10
201566,Russell Westbrook,6,2012-12-19,2012-12-22,4,4,10
201566,Russell Westbrook,9,2013-02-10,2013-02-13,4,4,10
101114,Deron Williams,17,2013-10-30,2013-11-02,4,4,10
203076,Anthony Davis,2,2013-12-04,2013-12-07,4,4,9
977,Kobe Bryant,12,2014-10-28,2014-10-31,4,4,3
202326,DeMarcus Cousins,4,2015-01-13,2015-01-16,4,4,10
200746,LaMarcus Aldridge,26,2015-02-21,2015-02-24,4,4,10
202326,DeMarcus Cousins,8,2015-03-07,2015-03-10,4,4,10
202331,Paul George,6,2015-11-29,2015-12-02,4,4,9
202710,Jimmy Butler III,10,2017-10-18,2017-10-21,4,4,8
202326,DeMarcus Cousins,22,2017-12-06,2017-12-09,4,4,8
202326,DeMarcus Cousins,24,2018-01-01,2018-01-04,4,4,10
201939,Stephen Curry,8,2019-03-31,2019-04-03,4,4,8
202681,Kyrie Irving,13,2019-11-04,2019-11-07,4,4,9
203081,Damian Lillard,20,2019-12-08,2019-12-11,4,4,9
203954,Joel Embiid,13,2020-12-29,2021-01-01,4,4,9
201939,Stephen Curry,17,2021-01-14,2021-01-17,4,4,10
203954,Joel Embiid,16,2021-01-29,2021-02-01,4,4,10
1628369,Jayson Tatum,2,2022-03-21,2022-03-24,4,4,10
201939,Stephen Curry,22,2022-12-09,2022-12-12,4,4,10
202710,Jimmy Butler III,22,2023-01-08,2023-01-11,4,4,9
1630162,Anthony Edwards,1,2024-10-22,2024-10-25,4,4,5
1627734,Domantas Sabonis,2,2024-12-19,2024-12-22,4,4,9
1630162,Anthony Edwards,11,2025-05-22,2025-05-25,4,4,8
1630595,Cade Cunningham,1,2025-11-28,2025-12-01,4,4,10
1641705,Victor Wembanyama,10,2026-01-05,2026-01-08,4,4,9
1628973,Jalen Brunson,19,2026-01-07,2026-01-10,4,4,9
76166,Dave Bing,2,1976-10-23,1976-10-26,3,4,8
600006,Earl Monroe,3,1976-11-26,1976-11-28,3,4,8
76272,Fred Brown,2,1976-12-03,1976-12-05,3,4,6
76979,Elvin Hayes,1,1976-12-17,1976-12-19,3,4,10
76681,Julius Erving,3,1976-12-21,1976-12-23,3,4,7
76504,Adrian Dantley,4,1977-03-20,1977-03-23,3,4,10
78500,Paul Westphal,8,1978-03-10,1978-03-12,3,4,10
600005,Bob Lanier,3,1979-02-11,1979-02-14,3,4,9
78549,Gus Williams,2,1979-12-22,1979-12-25,3,4,10
600014,Artis Gilmore,10,1981-12-04,1981-12-06,3,4,10
76003,Kareem Abdul-Jabbar,15,1985-11-02,1985-11-05,3,4,9
77449,Moses Malone,13,1986-11-25,1986-11-28,3,4,10
78318,Isiah Thomas,17,1986-11-29,1986-12-02,3,4,10
304,John Stockton,8,1992-11-27,1992-11-29,3,4,10
1497,Chauncey Billups,5,2006-04-02,2006-04-05,3,4,10
203999,Nikola Jokic,6,2020-09-20,2020-09-23,3,4,10
1449,Larry Bird,2,1980-04-02,1980-04-04,2,4,10
202710,Jimmy Butler III,34,2024-12-16,2024-12-19,2,4,10
77420,Maurice Lucas,2,1977-02-11,1977-02-11,1,4,9
76598,John Drew,1,1976-10-21,1976-10-23,3,3,7
77532,George McGinnis,1,1976-10-30,1976-11-01,3,3,8
600013,Rick Barry,2,1976-11-03,1976-11-05,3,3,7
76054,Nate Archibald,6,1977-02-08,1977-02-10,3,3,10
76804,George Gervin,5,1977-02-17,1977-02-19,3,3,10
76681,Julius Erving,8,1977-03-03,1977-03-05,3,3,8
76598,John Drew,4,1977-03-08,1977-03-10,3,3,9
78450,Bill Walton,3,1977-03-17,1977-03-19,3,3,9
76054,Nate Archibald,10,1977-03-24,1977-03-26,3,3,10
76804,George Gervin,7,1977-10-19,1977-10-21,3,3,5
78200,Randy Smith,7,1978-02-25,1978-02-27,3,3,10
77993,Truck Robinson,1,1979-01-02,1979-01-04,3,3,9
76736,Phil Ford,2,1979-03-13,1979-03-15,3,3,10
77487,Cedric Maxwell,4,1979-10-20,1979-10-22,3,3,10
78500,Paul Westphal,16,1979-12-11,1979-12-13,3,3,10
77097,Dan Issel,10,1980-01-26,1980-01-28,3,3,10
77142,Magic Johnson,6,1980-03-16,1980-03-18,3,3,9
77952,Micheal Ray Richardson,1,1980-10-14,1980-10-16,3,3,10
78500,Paul Westphal,19,1980-12-10,1980-12-12,3,3,10
78369,Kelly Tripucka,3,1982-01-05,1982-01-07,3,3,9
78369,Kelly Tripucka,4,1982-01-09,1982-01-11,3,3,10
76673,Alex English,5,1982-11-30,1982-12-02,3,3,9
77626,Sidney Moncrief,11,1984-04-07,1984-04-09,3,3,9
77626,Sidney Moncrief,13,1984-04-26,1984-04-28,3,3,9
77685,Larry Nance,2,1984-12-05,1984-12-07,3,3,10
76003,Kareem Abdul-Jabbar,11,1984-12-13,1984-12-15,3,3,10
77685,Larry Nance,7,1985-03-20,1985-03-22,3,3,10
165,Hakeem Olajuwon,5,1985-04-04,1985-04-06,3,3,9
76003,Kareem Abdul-Jabbar,16,1985-11-07,1985-11-09,3,3,10
1450,Kevin McHale,3,1985-12-03,1985-12-05,3,3,10
76504,Adrian Dantley,13,1987-02-01,1987-02-03,3,3,10
78318,Isiah Thomas,18,1987-05-23,1987-05-25,3,3,10
77264,Bernard King,6,1987-11-21,1987-11-23,3,3,9
78404,Kiki Vandeweghe,11,1987-11-24,1987-11-26,3,3,10
252,Karl Malone,3,1987-11-27,1987-11-29,3,3,9
76726,Sleepy Floyd,4,1987-11-28,1987-11-30,3,3,9
134,Kevin Johnson,4,1991-12-14,1991-12-16,3,3,10
937,Scottie Pippen,11,1992-12-09,1992-12-11,3,3,9
921,Brad Daugherty,6,1992-12-12,1992-12-14,3,3,10
913,Larry Johnson,2,1993-01-05,1993-01-07,3,3,10
896,Tim Hardaway,3,1993-01-09,1993-01-11,3,3,10
297,Alonzo Mourning,3,1993-11-20,1993-11-22,3,3,10
304,John Stockton,14,1993-12-01,1993-12-03,3,3,10
934,Derrick Coleman,3,1993-12-04,1993-12-06,3,3,9
934,Derrick Coleman,8,1994-03-12,1994-03-14,3,3,9
431,Shawn Kemp,2,1994-03-15,1994-03-17,3,3,9
134,Kevin Johnson,16,1994-12-06,1994-12-08,3,3,9
358,Anfernee Hardaway,2,1994-12-09,1994-12-11,3,3,8
297,Alonzo Mourning,11,1995-01-28,1995-01-30,3,3,10
