player_id,full_name,regular_games,playoff_games,regular_baseline_elo,playoff_baseline_elo,regular_total_delta,playoff_total_delta,regular_mean_delta,playoff_mean_delta,regular_median_delta,playoff_median_delta,regular_change_rate,playoff_change_rate,playoff_minus_regular,quadrant,regular_rate_pct,playoff_rate_pct,effect_pct,z_score,p_value,significant_5pct,significance_label,distance_from_origin
935,Bryon Russell,840.0,103.0,1571.0232036517175,1639.0314882177886,-389.9668493875821,356.36251454655377,-0.464246249270931,3.459830238316056,-0.9755301007376412,0.7277768137303555,-0.0002955056603822,0.0021108991884458,0.002406404848828,Q2,-0.02916383335342849,0.2210010525663121,0.2501648859197406,3.5994238578897626,0.00031892299693277274,True,significant,0.0021314828122926672
1627748,Thon Maker,261.0,16.0,1418.4576051287554,1429.572969390583,-92.5243885667802,48.17851672746883,-0.3544995730527976,3.011157295466802,-1.1390196167785611,-0.6411215924580472,-0.0002499190471192,0.0021063334016104,0.0023562524487296,Q2,-0.024436478120083167,0.2105916587912004,0.23502813691128357,1.1594882872114713,0.2462572081053504,False,not_significant,0.0021211081841463458
2239,Trenton Hassell,640.0,18.0,1467.6862587422002,1513.678973097753,-129.03585355809855,60.100356430581634,-0.201618521184529,3.3389086905878687,-1.0662005596740545,1.5825911074619483,-0.0001373716759856,0.002205823526606,0.0023431952025916,Q2,-0.012786769578614743,0.225417529992839,0.23820429957145373,1.8243606220903477,0.06809757106053549,False,not_significant,0.002210096922737015
202329,Al-Farouq Aminu,709.0,40.0,1532.998329785847,1587.6542686045425,-79.69313963049942,139.86780957828506,-0.1124021715521853,3.4966952394571265,-1.0378472768561058,0.5153212671653651,-7.33217834411388e-05,0.0022024286449533,0.0022757504283945,Q2,-0.005887197960073687,0.2251543727281401,0.23104157068821377,2.064552822951664,0.03896533098865204,True,significant,0.0022036487968906974
1627749,Dejounte Murray,510.0,25.0,1745.086710881138,1622.143102991291,265.4435884291306,99.27634507973708,0.5204776243708443,3.971053803189483,-0.3068423060091586,0.812239073723255,0.0002982531590696,0.0024480292742771,0.0021497761152074,Q1,0.033002632229278524,0.2620226196297756,0.22901998740049706,1.3784865347704884,0.16805312237909273,False,not_significant,0.0024661310335447836
1630170,Devin Vassell,367.0,25.0,1659.7366827567464,1667.6822696970185,205.84421838436984,102.78459020575085,0.5608834288402448,4.1113836082300335,-0.5400171776230558,2.234231176644185,0.0003379351885557,0.0024653278882535,0.0021273926996978,Q1,0.03789942638571997,0.24648204985668892,0.20858262347096895,1.9036653064549411,0.05695378755948231,False,not_significant,0.0024883813590896066
1456,Randy Wittman,535.0,38.0,1507.143655887539,1593.386342442142,-221.71460010555435,111.59066604883812,-0.41441981328141,2.9365964749694244,-1.3377422808794102,-0.9951756872061538,-0.0002749703464978,0.0018429908658992,0.002117961212397,Q2,-0.028209002513967858,0.1962944864096564,0.22450348892362426,1.9387243485217827,0.05253491218408764,False,not_significant,0.001863390464513813
1629630,Ja Morant,327.0,27.0,1909.351874104944,1978.8666847713828,285.60917791263813,136.54554233892833,0.8734225624239699,5.057242308849197,-0.316621599960865,3.857386020086296,0.0004574445256893,0.0025556255748645,0.0020981810491752,Q1,0.06000875845605906,0.2766877572549664,0.2166789987989074,1.0715516322941143,0.28392146791879214,False,not_significant,0.002596242972640391
1630577,Julian Champagnie,253.0,23.0,1510.395386236813,1623.7520620444693,149.9632293851211,92.40793505673562,0.5927400370953404,4.017736306814593,-0.1952952617200823,1.9623390462039585,0.0003924403123159,0.0024743533207624,0.0020819130084464,Q1,0.04093289047346915,0.24941238763236656,0.20847949715889744,1.8936748940946817,0.0582681757127793,False,not_significant,0.0025052811727825116
201579,Roy Hibbert,662.0,54.0,1650.1843040677652,1739.8406219510189,-162.4941278545533,177.5416587635575,-0.2454594076352769,3.2878084956214355,-1.4227899121081131,1.0812589627617395,-0.0001487466624365,0.0018897182041505,0.002038464866587,Q2,-0.01255172846840207,0.18496809395626834,0.19751982242467042,2.065159930906326,0.038907870394511136,True,significant,0.00189556336235004
78378,Elston Turner,490.0,43.0,1357.9589042294133,1355.6639777578275,-176.30365598486213,102.92320522856708,-0.3598033795609431,2.393562912292258,-0.857415009292416,-0.3315923998296101,-0.0002649589604223,0.0017656019128361,0.0020305608732585,Q2,-0.02517848540494064,0.17542069480995517,0.20059918021489578,2.1709737167428433,0.029933159224318825,True,significant,0.0017853720523517112
456,Chuck Person,941.0,49.0,1658.9913403138323,1553.4340909261546,-181.4336325098249,145.38538875066334,-0.1928093863016204,2.9670487500135376,-1.1124503571745017,-0.0967440248420312,-0.0001162208515598,0.0019099933285515,0.0020262141801113,Q2,-0.009511422342363312,0.16217850182728355,0.17168992416964687,1.3602893992812142,0.1737383616340989,False,not_significant,0.0019135260127441497
1626179,Terry Rozier,663.0,52.0,1663.0171121473477,1594.74283031859,-6.751198902116011,167.3412586753973,-0.0101828037739306,3.2181011283730254,-0.8028580360184101,-0.9415360193228896,-6.123090195254955e-06,0.0020179436252615,0.0020240667154568,Q2,3.6287733006397015e-05,0.2171671054037102,0.2171308176707038,1.975268197607734,0.04823772024934644,True,significant,0.0020179529149529393
397,Reggie Miller,1388.0,144.0,1844.677547245157,1870.795305335111,-230.04238668322228,518.1020049243036,-0.1657365898294108,3.5979305897521083,-0.9443268294130917,1.5008097632657331,-8.984583244747681e-05,0.0019232091183314,0.0020130549507789,Q2,-0.00604688281417423,0.19761832214476513,0.20366520495893936,3.025407612503339,0.002482982491461175,True,significant,0.0019253066214089693
